profile,uri,method,duration
[raw],/api/evidencija-rad,GET,13797000
[raw],/api/evidencija-rad,GET,14524500
[raw],/api/evidencija-rad,GET,13215100
[raw],/api/evidencija-rad,GET,14603300
[raw],/api/evidencija-rad,GET,13960000
[raw],/api/evidencija-rad,GET,14532300
[raw],/api/evidencija-rad,GET,14986400
[raw],/api/evidencija-rad,GET,13098900
[raw],/api/evidencija-rad,GET,18584500
[raw],/api/evidencija-rad,GET,12867900
[raw],/api/evidencija-rad,GET,13169900
[raw],/api/evidencija-rad,GET,14965200
[raw],/api/evidencija-rad,GET,13957200
[raw],/api/evidencija-rad,GET,14067000
[raw],/api/evidencija-rad,GET,14627400
[raw],/api/evidencija-rad,GET,13762200
[raw],/api/evidencija-rad,GET,13467400
[raw],/api/evidencija-rad,GET,18601900
[raw],/api/evidencija-rad,GET,13518000
[raw],/api/evidencija-rad,GET,13450900
[raw],/api/evidencija-rad,GET,15239800
[raw],/api/evidencija-rad,GET,13537000
[raw],/api/evidencija-rad,GET,14061600
[raw],/api/evidencija-rad,GET,13196800
[raw],/api/evidencija-rad,GET,13144700
[raw],/api/evidencija-rad,GET,14617000
[raw],/api/evidencija-rad,GET,17616600
[raw],/api/evidencija-rad,GET,14463500
[raw],/api/evidencija-rad,GET,14406000
[raw],/api/evidencija-rad,GET,13125900
[raw],/api/evidencija-rad,GET,12489400
[raw],/api/evidencija-rad,GET,13779100
[raw],/api/evidencija-rad,GET,14010500
[raw],/api/evidencija-rad,GET,12433300
[raw],/api/evidencija-rad,GET,13823600
[raw],/api/evidencija-rad,GET,12473000
[raw],/api/evidencija-rad,GET,12368100
[raw],/api/evidencija-rad,GET,15422300
[raw],/api/evidencija-rad,GET,14297200
[raw],/api/evidencija-rad,GET,18694200
[raw],/api/evidencija-rad,GET,13874600
[raw],/api/evidencija-rad,GET,14818400
[raw],/api/evidencija-rad,GET,14457100
[raw],/api/evidencija-rad,GET,12869400
[raw],/api/evidencija-rad,GET,14204100
[raw],/api/evidencija-rad,GET,15716600
[raw],/api/evidencija-rad,GET,12623000
[raw],/api/evidencija-rad,GET,14041200
[raw],/api/evidencija-rad,GET,16931600
[raw],/api/evidencija-rad,GET,13564000
[raw],/api/evidencija-rad,GET,13238500
[raw],/api/evidencija-rad,GET,12573600
[raw],/api/evidencija-rad,GET,14731100
[raw],/api/evidencija-rad,GET,16148100
[raw],/api/evidencija-rad,GET,13902200
[raw],/api/evidencija-rad,GET,12546900
[raw],/api/evidencija-rad,GET,12756500
[raw],/api/evidencija-rad,GET,17586800
[raw],/api/evidencija-rad,GET,13123800
[raw],/api/evidencija-rad,GET,13091800
[raw],/api/evidencija-rad,GET,13907900
[raw],/api/evidencija-rad,GET,13407600
[raw],/api/evidencija-rad,GET,13722400
[raw],/api/evidencija-rad,GET,13979400
[raw],/api/evidencija-rad,GET,13275800
[hibernate],/api/evidencija-rad,GET,238972700
[hibernate],/api/evidencija-rad,GET,19239400
[hibernate],/api/evidencija-rad,GET,17706500
[hibernate],/api/evidencija-rad,GET,14592100
[hibernate],/api/evidencija-rad,GET,15396600
[hibernate],/api/evidencija-rad,GET,16333400
[hibernate],/api/evidencija-rad,GET,13522500
[hibernate],/api/evidencija-rad,GET,14435200
[hibernate],/api/evidencija-rad,GET,13897300
[hibernate],/api/evidencija-rad,GET,13620800
[hibernate],/api/evidencija-rad,GET,13760600
[hibernate],/api/evidencija-rad,GET,17756300
[hibernate],/api/evidencija-rad,GET,13482300
[hibernate],/api/evidencija-rad,GET,13750000
[hibernate],/api/evidencija-rad,GET,13956900
[hibernate],/api/evidencija-rad,GET,13326400
[hibernate],/api/evidencija-rad,GET,15130700
[hibernate],/api/evidencija-rad,GET,17314900
[hibernate],/api/evidencija-rad,GET,12790000
[hibernate],/api/evidencija-rad,GET,13860600
[hibernate],/api/evidencija-rad,GET,17970100
[hibernate],/api/evidencija-rad,GET,12907500
[hibernate],/api/evidencija-rad,GET,14706200
[hibernate],/api/evidencija-rad,GET,13252600
[hibernate],/api/evidencija-rad,GET,12849700
[hibernate],/api/evidencija-rad,GET,13155500
[hibernate],/api/evidencija-rad,GET,13887100
[hibernate],/api/evidencija-rad,GET,13319200
[hibernate],/api/evidencija-rad,GET,12457500
[hibernate],/api/evidencija-rad,GET,18508800
[hibernate],/api/evidencija-rad,GET,12487200
[hibernate],/api/evidencija-rad,GET,23564000
[hibernate],/api/evidencija-rad,GET,13042400
[hibernate],/api/evidencija-rad,GET,13443900
[hibernate],/api/evidencija-rad,GET,12191300
[hibernate],/api/evidencija-rad,GET,12760900
[hibernate],/api/evidencija-rad,GET,12487900
[hibernate],/api/evidencija-rad,GET,16732500
[hibernate],/api/evidencija-rad,GET,16950100
[hibernate],/api/evidencija-rad,GET,12621300
[hibernate],/api/evidencija-rad,GET,17084800
[hibernate],/api/evidencija-rad,GET,15345400
[hibernate],/api/evidencija-rad,GET,13531500
[hibernate],/api/evidencija-rad,GET,12045000
[hibernate],/api/evidencija-rad,GET,12541300
[hibernate],/api/evidencija-rad,GET,13781500
[hibernate],/api/evidencija-rad,GET,14125900
[hibernate],/api/evidencija-rad,GET,16702400
[hibernate],/api/evidencija-rad,GET,12379500
[hibernate],/api/evidencija-rad,GET,12627900
[hibernate],/api/evidencija-rad,GET,13350000
[hibernate],/api/evidencija-rad,GET,15979300
[hibernate],/api/evidencija-rad,GET,14951100
[hibernate],/api/evidencija-rad,GET,12385200
[hibernate],/api/evidencija-rad,GET,13943700
[hibernate],/api/evidencija-rad,GET,13331200
[hibernate],/api/evidencija-rad,GET,17141400
[hibernate],/api/evidencija-rad,GET,12465300
[hibernate],/api/evidencija-rad,GET,12158100
[hibernate],/api/evidencija-rad,GET,13071500
[hibernate],/api/evidencija-rad,GET,12520200
[hibernate],/api/evidencija-rad,GET,12408200
[hibernate],/api/evidencija-rad,GET,12726400
[hibernate],/api/evidencija-rad,GET,16398400
[hibernate],/api/evidencija-rad,GET,12567400
[hibernate],/api/evidencija-rad,GET,18720000
[hibernate],/api/evidencija-rad,GET,12720500
[hibernate],/api/evidencija-rad,GET,12298900
[hibernate],/api/evidencija-rad,GET,12575900
[hibernate],/api/evidencija-rad,GET,12725500
[hibernate],/api/evidencija-rad,GET,12600400
[hibernate],/api/evidencija-rad,GET,12337400
[hibernate],/api/evidencija-rad,GET,12454000
[hibernate],/api/evidencija-rad,GET,12509800
[hibernate],/api/evidencija-rad,GET,17063000
[hibernate],/api/evidencija-rad,GET,12201700
[hibernate],/api/evidencija-rad,GET,11985900
[hibernate],/api/evidencija-rad,GET,13602500
[hibernate],/api/evidencija-rad,GET,14914200
[hibernate],/api/evidencija-rad,GET,12800500
[hibernate],/api/evidencija-rad,GET,14784200
[hibernate],/api/evidencija-rad,GET,12195800
[hibernate],/api/evidencija-rad,GET,12859700
[hibernate],/api/evidencija-rad,GET,18266200
[hibernate],/api/evidencija-rad,GET,13187700
[hibernate],/api/evidencija-rad,GET,13505000
[hibernate],/api/evidencija-rad,GET,12318900
[hibernate],/api/evidencija-rad,GET,12384300
[hibernate],/api/evidencija-rad,GET,13257300
[hibernate],/api/evidencija-rad,GET,12363500
[hibernate],/api/evidencija-rad,GET,12237800
[hibernate],/api/evidencija-rad,GET,12408200
[hibernate],/api/evidencija-rad,GET,18908500
[hibernate],/api/evidencija-rad,GET,11982000
[hibernate],/api/evidencija-rad,GET,12167000
[hibernate],/api/evidencija-rad,GET,13111900
[hibernate],/api/evidencija-rad,GET,12831600
[hibernate],/api/evidencija-rad,GET,12277700
[hibernate],/api/evidencija-rad,GET,12276300
[hibernate],/api/evidencija-rad,GET,11926400
